CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,AccX,AccY,AccZ,GyX,GyY,GyZ,TimeStamp,label
13038.720457203304,7473.519392679269,447.49579259862566,6344.9099428256795,1916.499798401567,16752.77287408607,13235.962046677427,5118.68158974761,50.23592,131.37333999999998,207.50547999999998,0.016906695,0.010192845,0.011047335,16:07.007113,3
12804.332076571378,7521.1623303254455,492.68016155811245,6317.071210124535,1820.8847618886182,16498.67599859987,13301.545154282921,5117.732451552118,50.23592,131.37333999999998,207.50547999999998,0.016906695,0.010192845,0.011047335,16:07.017190,3
12732.225488661672,7511.801900825514,477.3801894208888,6343.2485819083695,1803.7215812152917,16462.923703459124,13293.069192738674,5122.911775889603,50.309168,130.512676,208.32951999999995,0.013903773,0.011071749,0.011999481000000001,16:07.017192,3
12915.889687145625,7457.078851733386,417.03029165727276,6390.156708875028,1892.0193521693843,16691.02617339728,13219.7534436758,5136.4305308714875,50.38241599999999,129.65201199999998,209.15355999999997,0.010900851,0.011950653,0.012951626999999999,16:07.019318,3
13111.693660276209,7439.5383872615585,399.84345412142636,6389.714695719423,1977.0724575764211,16873.69395268497,13175.67139279104,5146.754713236325,50.419039999999995,129.22168,209.56558,0.00939939,0.012390105,0.0134277,16:07.026338,3
13042.18052573309,7470.0496065632815,436.4356333860995,6361.425259452397,1913.1523509286149,16741.121626604254,13226.372799425637,5146.961140231183,50.419039999999995,129.22168,209.56558,0.00939939,0.012390105,0.0134277,16:07.027546,3
12795.230834949169,7501.787571309238,473.40128332747724,6339.537686428346,1789.6026630115352,16484.344844786043,13312.969625241923,5162.930590558255,50.419039999999995,129.22168,209.56558,0.00939939,0.012390105,0.0134277,16:07.031664,3
12709.057646702804,7492.955294974844,463.91330740373223,6348.276870708387,1763.494912489655,16460.32209805289,13316.381024398355,5148.284812357849,50.077216,130.039616,209.69986799999998,0.011523408,0.009143043,0.011254854,16:07.035456,3
12904.541221776604,7464.904651673492,428.9286049952607,6370.472131793193,1875.863808448537,16701.108512099076,13229.497860326373,5096.653787470905,49.735392000000004,130.857552,209.83415599999998,0.013647426,0.005895981,0.009082007999999999,16:07.039207,3
13117.267490237078,7473.289709216433,432.37881247278165,6360.012798946298,1972.9366662601853,16891.793216051774,13180.636502198238,5052.359408756592,49.564479999999996,131.26651999999999,209.9013,0.014709434999999998,0.00427245,0.007995585,16:07.043688,3
13051.932025657137,7507.500050012674,474.24385686620064,6330.187505689173,1930.4552948748928,16767.54274327725,13239.683326052846,5072.32900244132,49.564479999999996,131.26651999999999,209.9013,0.014709434999999998,0.00427245,0.007995585,16:07.047205,3
12812.57801207315,7512.079588619374,467.94386482460186,6344.484679163934,1800.3378262064823,16493.62099795181,13325.238993097519,5156.90938736929,49.564479999999996,131.26651999999999,209.9013,0.014709434999999998,0.00427245,0.007995585,16:07.051239,3
12730.345994581705,7473.08057295743,401.99758991650486,6382.157346837909,1761.0008480179772,16449.41394444288,13308.91658673302,5178.144111938351,49.344736,131.58392799999996,210.047796,0.024035583,0.004003896,0.005822738999999999,16:07.055242,3
12912.754592172665,7431.617756391247,361.5235457131422,6404.5777033614595,1857.9598864082295,16686.40518596,13217.962870079898,5111.426866399802,49.124992,131.90133599999996,210.194292,0.033361731,0.003735342,0.003649893,16:07.059202,3
13101.646056824218,7430.220029943938,399.6051823995043,6377.584632510601,1955.7255282067708,16875.771241898277,13170.70371525027,5050.157729997235,49.015119999999996,132.06004,210.26754,0.038024805,0.0036010649999999996,0.00256347,16:07.066128,3
13033.316355399553,7463.985531234468,457.5989939714582,6347.721277364757,1905.7325733928199,16734.92242951364,13228.241165601803,5093.941451347748,49.015119999999996,132.06004,210.26754,0.038024805,0.0036010649999999996,0.00256347,16:07.067213,3
12805.303796338427,7499.723064382399,473.9500512686128,6343.79900315207,1785.613634619239,16467.1721208459,13306.148228385766,5149.504544367405,49.015119999999996,132.06004,210.26754,0.038024805,0.0036010649999999996,0.00256347,16:07.071198,3
13091.752431068642,7440.994385171971,418.43264394843743,6366.25695112096,1975.5468539528872,16888.082020450285,13180.026306300637,5045.949786656275,49.09142,131.09866,210.78637999999995,0.036315825,0.0068359200000000005,0.0034179600000000003,16:07.093811,3
13043.031515910134,7483.63264208766,450.16784275062435,6344.579325560686,1921.1203118253675,16755.77906164837,13248.122930568123,5076.981697988458,49.09142,131.09866,210.78637999999995,0.036315825,0.0068359200000000005,0.0034179600000000003,16:07.093815,3
12827.76875568942,7511.246566043839,465.90656494889953,6348.581336562032,1788.8443809675373,16480.456726231212,13330.365461492946,5153.870014524312,49.09142,131.09866,210.78637999999995,0.036315825,0.0068359200000000005,0.0034179600000000003,16:07.093816,3
12752.559030744105,7492.344670419542,456.954390736301,6366.713391916278,1767.6391037687504,16446.94199702471,13305.838360797436,5173.1546696108235,49.219604,130.5493,210.67040399999996,0.026013117000000002,0.0048828,0.008007792000000001,16:07.096434,3
12926.747516096477,7450.093986628449,423.6824962794041,6379.021532307759,1875.3411853058315,16685.622482089046,13202.85735526514,5130.7083357716965,49.347787999999994,129.99993999999998,210.55442799999997,0.015710409,0.0029296799999999996,0.012597624000000002,16:07.099326,3
13109.536056901994,7450.931682168314,420.923825914987,6364.592689025588,1968.691609970238,16876.123608555274,13170.157887714715,5084.743460605915,49.41188,129.72526,210.49643999999998,0.010559055,0.0019531199999999998,0.014892540000000001,16:07.103349,3
12788.199854155302,7526.699680706784,500.989652843361,6314.234007547743,1815.7756871632555,16507.45846014789,13340.31954488086,5108.559700777389,49.41188,129.72526,210.49643999999998,0.010559055,0.0019531199999999998,0.014892540000000001,16:07.111371,3
12716.587778662577,7513.949718703798,489.6958065672481,6330.020068266301,1781.0439569085895,16445.565509808133,13343.539163696876,5119.524916628964,49.585843999999994,129.505516,210.40182799999997,0.010241673,0.0016601520000000002,0.015136680000000003,16:07.121550,3
12720.863913992396,7489.440274996957,464.5234098028535,6351.362488598936,1782.8139872898075,16466.69224941621,13315.305202988258,5122.0541953654365,49.759808,129.285772,210.30721599999998,0.009924291,0.001367184,0.01538082,16:07.121551,3
12920.496635746085,7442.0016570002945,411.5494744972226,6385.793646213159,1877.7660726665788,16694.05416795372,13213.163216012766,5099.917256912295,50.107736,128.846284,210.11799200000002,0.009289527,0.0007812479999999998,0.015869100000000004,16:07.121554,3
13110.809211312982,7449.271696632294,420.17219669594505,6367.488390452523,1970.6376724663794,16878.58330432438,13169.074169671896,5044.704383858661,50.2817,128.62654,210.02338,0.008972145,0.00048827999999999995,0.01611324,16:07.123350,3
12792.416938503578,7527.667311700576,495.38265614441764,6320.255745014138,1809.225201286858,16494.33389588196,13316.709669359323,5095.665865076868,50.2817,128.62654,210.02338,0.008972145,0.00048827999999999995,0.01611324,16:07.133616,3
12736.570724799432,7480.3926534488655,436.44677538986355,6381.059662197739,1769.1055513942908,16447.22796754415,13298.205089745237,5154.62917532255,50.544172,128.968364,210.01727599999998,0.008679177000000001,0.001049802,0.012768522000000001,16:07.139763,3
12929.015603962773,7440.034473176907,385.2708660110376,6415.28080074065,1872.3166809702816,16681.77708067462,13210.045446569176,5124.504530300952,50.806644000000006,129.31018799999998,210.011172,0.008386209,0.0016113240000000001,0.009423804000000001,16:07.139774,3
13104.178429655864,7442.931762106117,407.43551404164975,6376.787718495301,1983.7171173696952,16881.90782031967,13171.635834398254,5067.740551144842,50.93788,129.4811,210.00812000000002,0.008239725,0.001892085,0.007751445,16:07.143332,3
13018.486499506123,7487.092757673931,468.53733026622774,6326.939144596145,1933.3142136522088,16760.695276221755,13239.550213973422,5061.1689119604725,50.93788,129.4811,210.00812000000002,0.008239725,0.001892085,0.007751445,16:07.147348,3
12791.987077733691,7513.666984869946,496.0091561089084,6322.081881752032,1805.086461627331,16496.880120783208,13310.773368341488,5082.662566298046,50.93788,129.4811,210.00812000000002,0.008239725,0.001892085,0.007751445,16:07.151238,3
12732.528244563287,7483.001971136437,448.6507201513381,6366.959209342902,1774.161296953574,16462.263496753403,13295.560074490868,5091.255633203497,50.620472,130.353972,209.84331199999997,0.005017077,0.0042602429999999995,0.006115707000000001,16:07.155283,3
12926.37001510152,7438.209180791117,402.77986801783544,6388.383184432969,1886.128913058333,16710.276767750613,13220.313101771293,5087.410495148183,50.303064,131.22684399999997,209.67850399999998,0.0017944289999999995,0.006628401000000001,0.004479969,16:07.159306,3
13117.440306626886,7436.56902186486,397.3213858327748,6372.096758723423,1974.1714398227255,16890.683609451848,13186.47322557899,5083.525857218493,50.14436,131.66328,209.59609999999998,0.000183105,0.007812479999999999,0.0036621,16:07.163310,3
13040.757043181196,7481.629990036714,438.87932752137294,6346.9969046991855,1916.06095325583,16741.287120955974,13247.344535688899,5102.565922700453,50.14436,131.66328,209.59609999999998,0.000183105,0.007812479999999999,0.0036621,16:07.167372,3
12813.894123233127,7533.841657275734,489.818502065849,6325.176476332091,1811.4412898525977,16488.151167994845,13332.219076723395,5120.957234071061,50.14436,131.66328,209.59609999999998,0.000183105,0.007812479999999999,0.0036621,16:07.171349,3
12750.398645850051,7526.085097072455,494.7063867985959,6324.461389432122,1818.2643970341164,16492.215781886644,13336.90890029613,5116.787897572676,49.723183999999996,131.75484,209.75480399999998,0.014392052999999998,0.00769041,0.005151354,16:07.175296,3
13041.15341602232,7489.431053399903,459.75549571233444,6352.678201952517,1907.5891257387927,16738.017145578768,13223.69186730776,5081.275095635077,49.09142,131.89218,209.99285999999998,0.035705475,0.007507305000000001,0.007385235000000001,16:07.196093,3
12805.47536729768,7514.439003153438,487.85492438712544,6345.736996728604,1783.6663405078202,16477.76957374141,13311.61994657262,5112.3679395014715,49.09142,131.89218,209.99285999999998,0.035705475,0.007507305000000001,0.007385235000000001,16:07.196097,3
12749.043224585464,7506.207501726494,470.6313173155678,6354.842671329623,1784.5105361481983,16465.92569334049,13307.106397427191,5114.400690257598,49.231812,131.09866,210.462868,0.028210377,0.004846179,0.006237777000000001,16:07.196098,3
13122.371524811675,7459.3902886574215,427.93719424974495,6360.159443688969,1997.9887285376303,16889.1813547513,13170.753161047958,5026.721731599333,49.4424,129.90838,211.16788000000003,0.01696773,0.0008544900000000001,0.00451659,16:07.203468,3
