CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,AccX,AccY,AccZ,GyX,GyY,GyZ,TimeStamp,label
407.50005563017004,12083.67273580534,12255.746426906599,17876.58733028105,18805.9357266648,6525.58319204833,7581.344749152823,1215.402314248153,58.03255920000001,170.62645488000007,172.18981136,0.012972623039999997,0.00408104424,0.00816013536,51:10.464772,2
446.5798829142602,12082.698882507859,12248.026334368291,17852.579064236375,18787.097109105274,6513.701229602388,7569.800707701377,1246.17975106724,57.898271199999996,167.89454863999998,175.45642799999996,0.10279758840000001,0.03351358608000001,0.01278902976,51:10.713260,2
627.495150334121,12050.53997339122,12237.08402519999,17795.97777732069,18730.285435119247,6455.946049627467,7545.019230598227,1751.6279982575952,60.923779839999995,159.85118576,180.84210928000007,0.07597832112000001,0.020737739880000005,0.023254335000000004,51:10.964876,2
911.0293594113703,12076.300790684576,12263.766357229139,17807.333232617988,18737.22111386193,6446.365965976907,7555.239558520409,1770.4254190581523,66.57779296000001,151.35319695999993,185.27410159999997,0.035302643999999994,0.012073699559999996,0.038057031479999996,51:11.212069,2
1010.2299051610586,12122.92496816597,12294.939265021163,17840.27592884707,18786.300957412703,6504.06634006698,7582.8604971576015,1097.0886404256134,69.17467871999999,151.00832095999993,185.10514288000005,0.025400813880000005,0.007169415239999999,0.006650373599999999,51:11.464532,2
1018.6098285434824,12152.208127815822,12325.133859030044,17864.691721856103,18819.310885130802,6533.449573908623,7618.285027775907,1108.0655275022148,69.32215136,151.73982431999997,183.99055247999996,0.022707461400000004,0.004838366519999999,0.011576142240000002,51:11.712996,2
1058.703069354408,12208.782442849055,12383.408215412655,17914.390721207223,18880.63667831749,6606.132349373709,7672.646136059044,1256.6543464165825,68.89548176,154.78987104000007,183.7285688,0.008276834280000001,0.004696277039999999,0.008893531919999998,51:11.965667,2
1056.066459843051,12227.515097194346,12411.774732147018,17931.371424718633,18895.917420799706,6618.891719091225,7718.916065269874,1458.1074663502875,69.57571151999997,152.99700416,182.23601872000006,0.0127026042,0.008734352640000002,0.017252885519999997,51:12.215471,2
1082.395763442178,12247.680800443739,12430.789309891494,17943.830101042917,18914.742800680724,6661.415436711532,7748.592063570864,1684.9514842889278,67.52257007999998,158.24192719999994,181.48608127999995,0.03353458212000001,0.011474579999999996,0.013020962760000001,51:12.466439,2
1054.4304091191098,12230.827639764337,12426.024033797874,17923.677764084783,18892.080871861755,6627.716821403565,7746.324201359157,1718.2793156184318,67.53258064,157.02405711999995,180.19764895999998,0.011552216519999997,0.006172835760000001,0.0072709774799999995,51:12.714921,2
1062.2181738397426,12233.80687345903,12439.765645559233,17931.0792653201,18905.529934469585,6652.671064573443,7759.343346474654,1720.5741209373107,67.93507840000002,157.42936271999994,181.60694047999996,0.018343703039999996,0.00395897424,0.0078344526,51:12.967310,2
1067.0134781250167,12248.637946483836,12475.981609775228,17957.091165513237,18926.826272778064,6666.855936401012,7806.545996660879,1672.8603318708153,69.19176991999998,154.96945072000003,182.16875263999998,0.02054291616,0.009904271519999997,0.007920389880000002,51:13.215599,2
1087.1174572156722,12280.246327184015,12514.969876737932,17996.38840782487,18967.4763108971,6715.015105597637,7847.134650953261,1614.8892077260557,70.41965055999998,154.25979967999993,182.24297728000005,0.015377402039999996,0.005380357320000001,0.010040989919999996,51:13.468090,2
1098.0153466851698,12297.755413621775,12549.924710234634,18024.361891703265,18993.614106078818,6738.326495141032,7880.383940173538,1579.0306646273984,70.54441632,153.99732767999998,182.45466399999992,0.010066868759999998,0.004776843240000001,0.009523413119999996,51:13.716487,2
1118.2413302549617,12302.018099621228,12562.49881175982,18037.2072251671,19006.918876586722,6763.818949974083,7893.305115628579,1567.5021554346806,71.00917487999997,153.89758832000004,182.23492000000002,0.007010724239999998,0.004584949200000001,0.004861803959999999,51:13.969016,2
