CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,AccX,AccY,AccZ,GyX,GyY,GyZ,TimeStamp,label
10713.260153454114,5050.1989134347505,6553.24397510632,10843.611428961798,3739.750111842528,9590.118567119056,14112.482701393392,5004.171455575668,60.61271999999999,149.68534,192.09287999999998,0.036559965,0.0195312,0.007385235000000001,01:33.991784,5
10677.225776599507,5066.118350366516,6520.455839486223,10814.139138945826,3724.5615005813465,9542.933342697419,14106.912200803194,5010.615232293223,60.61271999999999,149.68534,192.09287999999998,0.036559965,0.0195312,0.007385235000000001,01:33.991785,5
10533.827524213984,5120.9088960302615,6455.3725619468905,10747.170186955818,3699.899668515868,9384.209191457292,14124.742118730504,5072.678008126824,60.075568,150.436132,192.03794399999998,0.055529643000000004,0.016064412,0.009655737000000001,01:33.991786,5
10474.963262581592,5115.827090069889,6457.4434820890365,10745.79413130663,3709.058813555418,9328.756780917882,14142.043369746089,5102.911740330821,59.538416,151.186924,191.98300799999998,0.07449932100000001,0.012597624000000002,0.011926239000000002,01:33.993460,5
10584.356287883184,5072.3856127073905,6523.909536608832,10806.987446961775,3730.3378775848264,9457.154702888589,14127.498718822273,5038.202555218852,59.26984,151.56232,191.95553999999998,0.08398416,0.01086423,0.01306149,01:33.997321,5
10696.660780100889,5033.47834182509,6584.771602091538,10865.064901010588,3751.862119286714,9579.02500101428,14109.03509641295,4965.033248166641,59.26984,151.56232,191.95553999999998,0.08398416,0.01086423,0.01306149,01:34.001489,5
10653.618495971514,5059.463718906668,6548.541226699094,10829.454496770346,3737.0342959409354,9526.944981133736,14100.42529813413,4990.154767448548,59.26984,151.56232,191.95553999999998,0.08398416,0.01086423,0.01306149,01:34.005331,5
10522.118598193634,5124.059316787531,6477.16897071711,10761.989294173638,3717.5925569745427,9362.079015571342,14114.45256396801,5093.337108556764,59.190487999999995,150.77490399999996,192.47437999999997,0.081860142,0.011303681999999999,0.01843257,01:34.009310,5
10486.174797095326,5144.16122804936,6454.4526670507785,10739.65000466825,3702.959378588227,9329.280644248356,14128.107996476761,5112.813443679164,59.111136,149.98748799999998,192.99321999999998,0.07973612399999999,0.011743133999999999,0.02380365,01:34.013312,5
10589.267568093639,5077.021939912934,6528.2973248546805,10808.313954327681,3731.6899582369683,9455.799032320236,14132.058101389257,5049.698362371584,59.07145999999999,149.59377999999998,193.25263999999999,0.078674115,0.01196286,0.026489190000000003,01:34.019434,5
10694.61348439485,5008.242359266898,6586.247783104462,10863.325042823204,3759.41830814968,9577.170691157264,14115.734976535507,4984.989668426632,59.07145999999999,149.59377999999998,193.25263999999999,0.078674115,0.01196286,0.026489190000000003,01:34.021311,5
10643.480390695213,5037.554116955562,6543.156332597593,10825.05928262271,3746.398201162769,9522.409980141407,14103.470545141778,4996.703123509684,59.07145999999999,149.59377999999998,193.25263999999999,0.078674115,0.01196286,0.026489190000000003,01:34.025526,5
10503.955813348864,5101.915832738115,6463.770147051206,10746.279225741755,3707.5997034627776,9371.13718722212,14115.742329355187,5049.57917241847,59.108084,148.15934,193.747064,0.05777573100000001,0.012646452000000002,0.02783196,01:34.029299,5
10480.370943831662,5129.438446043158,6449.588213888199,10733.129921002212,3698.1162465631774,9331.874157584385,14122.6426009115,5088.899693778863,59.144707999999994,146.7249,194.24148799999998,0.036877347000000005,0.013330044000000003,0.029174730000000003,01:34.033339,5
10597.759366623448,5085.949083421537,6515.714132670042,10801.322633688362,3726.890030891647,9458.272218716887,14118.9044981636,5030.024235628576,59.163019999999996,146.00768,194.4887,0.026428155000000002,0.013671840000000001,0.029846115,01:34.037495,5
10698.271299029293,5021.609018374431,6591.114633686989,10873.861438592448,3762.408620688943,9589.8535496213,14134.028301873865,4985.572185810442,59.163019999999996,146.00768,194.4887,0.026428155000000002,0.013671840000000001,0.029846115,01:34.042409,5
10495.646925626714,5101.901766485866,6483.5031223105525,10767.665924725143,3728.1019988661346,9366.871491248032,14142.603869484064,5074.009689670421,58.900548,145.470528,194.64129999999997,0.024059997,0.018261672,0.028576586999999997,01:34.050700,5
10469.351130944948,5136.87657982768,6436.0997757163295,10724.467335247304,3694.7377228543437,9313.800993362061,14115.239653097355,5059.453262200582,58.638076,144.933376,194.79389999999995,0.021691839,0.022851504,0.027307059,01:34.061042,5
10591.32578207055,5084.43010499574,6508.07642720295,10798.991145226168,3724.2966838260463,9434.0533454469,14107.153509834763,5028.3441806544915,58.50684,144.66479999999999,194.87019999999998,0.02050776,0.025146419999999996,0.026672295000000002,01:34.061049,5
10690.77946506016,5022.048914255354,6588.814899396818,10867.722306920696,3753.7836400224032,9564.4911838995,14103.483312492604,5001.464421808058,58.50684,144.66479999999999,194.87019999999998,0.02050776,0.025146419999999996,0.026672295000000002,01:34.061632,5
10640.593391255636,5042.747520907117,6558.690755845702,10830.839453170453,3740.6135197054887,9515.330807697974,14100.765410881155,5027.937589011469,58.50684,144.66479999999999,194.87019999999998,0.02050776,0.025146419999999996,0.026672295000000002,01:34.065425,5
10500.349559896104,5110.212696329661,6466.607267055124,10744.843603887673,3706.474400023419,9363.783360041212,14116.810770292122,5064.764020744083,58.500735999999996,145.26909599999996,194.29642399999997,0.02294916,0.027880788,0.026330499,01:34.071683,5
10465.753913035389,5131.700188050735,6444.693383264935,10730.648740772407,3701.946758116747,9320.276663008957,14127.48368373018,5093.8541810085135,58.494632,145.87339199999997,193.722648,0.02539056,0.030615155999999998,0.025988703000000002,01:34.073858,5
