CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,AccX,AccY,AccZ,GyX,GyY,GyZ,TimeStamp,label
14726.732423064803,7849.093491306162,623.4072635044511,7926.634430458117,3712.526434749837,11114.366044598482,15625.663259634584,6013.678761621859,30.577987999999998,167.41135599999998,183.373316,0.008215311,0.011047335,0.007800273000000001,29:37.377738,4
14639.18388925098,7880.394184634031,585.1790514136213,7886.155682618919,3691.745146662671,11093.880984058409,15647.222664191551,6011.3733057403615,30.993060000000003,166.77653999999998,183.6541,0.005187975,0.010803195,0.002868645,29:37.386938,4
14707.23035171252,7855.10748885334,614.0846231947581,7915.2886130114275,3699.300460141665,11127.497871096344,15634.195824631217,5998.233909595006,30.986956,166.843684,183.63884000000002,0.005847153,0.01074216,0.0031371990000000002,29:37.397923,4
14632.994970605214,7884.548259315871,581.5262965495491,7881.288954889786,3687.142791454027,11101.831302355207,15656.983361849652,5986.677004665252,30.962539999999997,167.11226,183.5778,0.008483865,0.01049802,0.0042114150000000005,29:37.405616,4
14713.337662328137,7838.700469253679,633.8205947309532,7936.368913668785,3719.5901691552544,11103.256782570426,15616.784551868675,6035.58456753957,30.983903999999995,167.231288,183.635788,0.008679177,0.009521459999999999,0.0043212780000000004,29:37.417609,4
14658.019361929404,7867.959872430952,603.9642317424567,7907.062108757137,3710.9721873026583,11078.337914151523,15637.319085865387,6028.861328564164,31.06936,167.70739999999998,183.86774,0.009460425,0.00561522,0.00476073,29:37.427631,4
14715.195530042847,7855.021487060297,617.3561221759894,7922.854183551872,3704.9950874503897,11123.919667548193,15627.594536209208,5991.505283977591,30.935072,167.83863599999998,183.83722,0.011389131,0.00683592,0.00524901,29:37.437958,4
14660.718692521268,7881.0718199726925,586.1297437498188,7882.762921522828,3688.722066536302,11096.986888223251,15657.30639520373,6037.63298934875,30.39792,168.36357999999998,183.71514,0.019103955,0.01171872,0.007202129999999999,29:37.455712,4
14715.174677512929,7842.63464130956,629.1950771900847,7937.686735066501,3719.630797981857,11104.56247755748,15617.16941144515,6015.63314318287,30.35214,168.25981199999998,183.779232,0.019738719,0.011804169,0.007238751,29:37.457704,4
14633.108971466214,7863.1189193806,600.1494517246363,7900.59884777095,3703.961216326622,11081.635652811981,15642.088029762643,6023.97547333919,30.16902,167.84474,184.0356,0.022277775,0.012145965,0.007385235000000001,29:37.465795,4
14728.979338830071,7866.731575012811,606.2373705739917,7910.20422194992,3693.485272737288,11138.057360981536,15647.028365677228,6003.876177615801,30.269736,167.527332,184.105796,0.020288034,0.012292449,0.006298812000000001,29:37.480664,4
14630.275636883209,7874.895056500655,586.2124877404688,7884.79561709002,3688.5550041008332,11081.982692490568,15619.033587270362,5978.973665792463,30.6726,166.2577,184.38657999999998,0.012329070000000001,0.012878385000000001,0.0019531199999999998,29:37.485819,4
14704.923966036013,7858.2275781738645,610.926810274783,7913.862131668999,3696.5989276705077,11126.904300341728,15630.352953212161,5984.655043358416,30.883188,166.153932,184.37131999999997,0.009936498,0.012268035,0.002905266,29:37.497976,4
14661.245128475197,7860.289716561601,609.1701996826845,7910.305367370037,3710.1801953386725,11071.769797002858,15635.741607610398,6054.0014458570495,31.725540000000002,165.73886,184.31027999999998,0.00036621,0.009826635,0.00671385,29:37.510989,4
14711.782741574143,7842.576554995814,632.1798063196709,7935.727593886249,3718.4762054652338,11108.11738241167,15620.090870519396,6011.107248531589,31.820151999999997,165.94334399999997,184.298072,0.0005615220000000001,0.009191871,0.007580547,29:37.518058,4
14640.708527627958,7873.54218403324,586.5303092575998,7889.364746695161,3695.774513361688,11086.502639270624,15639.45257387985,6010.000510673354,32.1986,166.76128,184.24924,0.00134277,0.006652815000000001,0.011047335,29:37.525950,4
14713.940602226914,7860.107267122608,609.7019076148756,7913.137947640894,3692.869491348397,11120.48369609584,15626.51312843768,6003.816646596998,32.24438,166.919984,184.25534399999998,0.002661126,0.007397442,0.011425752,29:37.540077,4
14651.671808728239,7875.633175681278,589.7964152434968,7892.945322843532,3699.2018494608733,11088.030853118957,15644.564778683434,6003.429194215695,32.427499999999995,167.5548,184.27975999999998,0.00793455,0.01037595,0.012939420000000002,29:37.547157,4
14707.571241579568,7839.10440367039,634.4490330087525,7940.285465666881,3717.013346295143,11094.689819636274,15612.190008068152,6030.7127579830685,32.61672399999999,167.624996,184.21872,0.010144017,0.010668918,0.011657685,29:37.557989,4
14650.728215600418,7877.58042290197,588.8348381313642,7892.169289766581,3697.1521114840552,11099.194261461735,15657.184329059364,6034.441913763648,33.373619999999995,167.90578,183.97456,0.018981885,0.01184079,0.006530745,29:37.566126,4
14697.669611894138,7848.245938533505,619.1266361017524,7922.4779118044535,3704.735709551739,11112.418852585413,15616.715684380213,5952.053061897141,33.370568,167.811168,183.858584,0.020202585000000002,0.011193819,0.007226544,29:37.578759,4
14651.872733386695,7880.778568754196,582.3369681112401,7883.742654356266,3686.5740120448972,11094.166595142724,15647.654491574689,6039.927781634795,33.35836,167.43272,183.39468,0.025085385000000005,0.008605935,0.01000974,29:37.586045,4
14706.571903202866,7878.799473020207,587.6108569313242,7890.391920700359,3672.996042024857,11144.149137520986,15641.284169669205,5957.355597174784,33.486543999999995,167.20687199999998,183.437408,0.02160639,0.008325174000000001,0.010241673,29:37.599478,4
14634.889278458295,7867.248514840688,593.7025110809805,7893.754853267934,3694.8745598714972,11079.90087920359,15634.579132571225,6016.613741559766,33.99928,166.30347999999998,183.60832,0.00769041,0.007202129999999999,0.011169405,29:37.606076,4
14716.154300103703,7844.33029580174,630.4407577538207,7935.445476960008,3716.40506531047,11102.831513836172,15605.440444879938,5979.875791147465,34.157984,166.68497999999997,183.35195199999998,0.006823713,0.00964353,0.010766574000000001,29:37.618153,4
14626.912941031838,7843.688888154646,624.3609967185257,7924.14812253036,3715.6595145128317,11063.528511628556,15638.069092371885,6066.643943407151,34.7928,168.21097999999998,182.32648,0.003356925,0.01940913,0.00915525,29:37.627144,4
14693.37494408297,7860.429837707465,608.7084487486443,7909.551187410705,3695.1998598732125,11123.979231510924,15630.097523849061,5944.259874490874,34.585264,169.013656,181.642832,0.010876437,0.01977534,0.011877411000000001,29:37.639231,4
14613.172478579305,7889.421152279797,554.0579732370671,7850.498194329496,3652.5314047245183,11112.60149227348,15637.897796841342,5907.460741883641,33.75512,172.22436,178.90823999999998,0.040954485,0.02124018,0.022766055,29:37.646279,4
14750.10229248814,7906.53164458267,561.9004063702769,7867.954528724275,3652.549412828937,11172.068726081665,15672.29929968074,6044.935016871377,33.843628,172.00156399999997,178.72511999999998,0.043224987,0.022167912,0.023876892,29:37.660599,4
14664.259076742965,7929.833865979704,518.939523042413,7815.087044506986,3619.8908281062186,11137.4700495234,15643.04027482502,5961.808057464417,34.19766,171.11038,177.99264,0.052306995,0.025878840000000004,0.028320240000000003,29:37.666283,4
