CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,AccX,AccY,AccZ,GyX,GyY,GyZ,TimeStamp,label
7911.654020820033,2425.0136133304104,12928.947480034481,15575.278686357486,6739.906863289701,5462.407826629228,1120.5701824067617,5450.884611685843,59.35810384000001,189.13256208000004,153.24702400000004,0.04524255996000002,0.021254340120000006,0.01046188728,01:35.177981,3
7984.703800268596,2311.283076886307,12813.21516121313,15475.628073544403,6653.181197647743,5556.702276638215,993.4504703618052,5198.737678069077,59.665745439999995,187.64709263999993,154.69757855999993,0.03373184724000001,0.04028261172000001,0.03365714039999999,01:35.424848,3
8299.448727642268,2016.896965734566,12553.355766096645,15212.459749254165,6380.71687425798,5851.422098531317,683.709651912044,4746.878419657314,58.6771416,190.22517808000003,149.64334448000002,0.03156730200000001,0.023344178519999995,0.023566345919999995,01:35.691069,3
8613.71577620009,1712.157583852873,12318.619214768918,14942.488426211554,6091.421523732071,6146.953975265129,465.6600724322014,4223.713688346403,59.034347679999996,194.03382992,146.99665008000005,0.02167865544000001,0.019507274279999993,0.009565405199999997,01:35.925700,3
8699.613893602893,1642.8518077083966,12349.845854760217,14960.032275812166,6052.999969283638,6241.899071585176,424.89417284723186,3921.46899149113,58.781520000000015,191.76912383999996,148.131872,0.019150829879999994,0.0049828974,0.007418926320000001,01:36.178898,3
8617.068060198482,1714.2688342967572,12463.019911168272,15070.333060965353,6141.2167177381625,6170.098258767278,488.849214722319,3738.1951200664175,56.855585919999996,191.3237760000001,151.21805440000003,0.022940859240000007,0.0024711850799999996,0.006725568720000001,01:36.427683,3
8572.734130049212,1776.1473256437737,12526.279263572074,15132.89997419007,6219.352711473164,6114.360110557399,528.1097533603362,3482.0505173079205,56.169618399999976,190.32931232000004,153.38033536000006,0.012812467200000004,0.008669411399999999,0.008302224839999999,01:36.678991,3
8558.435890998227,1811.0532159674235,12564.181343577322,15176.695056841481,6263.742210354406,6069.780060443313,542.916576970667,3329.9831097822002,57.66436591999999,189.19543328000006,153.46505888,0.008856422639999997,0.008570778840000001,0.015247519560000002,01:36.927418,3
8480.358499502301,1881.9638612377573,12643.87392972428,15260.024914708516,6389.848062148105,5986.847113928706,594.92236684698,3205.941861855337,59.82872224,187.1971057599999,153.73265823999995,0.013584437880000003,0.010143528720000001,0.009612768360000003,01:37.179931,3
8425.14830885002,1948.6050725560385,12691.266966535017,15302.477548313458,6426.214127017008,5935.84723703164,636.7255254082816,3071.222186868828,59.98937951999999,187.48594703999999,154.37479904,0.010451633400000002,0.0065849440799999985,0.00449266428,01:37.428216,3
8403.136048771132,1951.8035939003114,12666.271938458267,15283.954023833137,6479.129400995321,5867.906168074796,663.5096887169095,3031.312676066086,59.446978079999994,189.12841136000006,150.9859803200001,0.08474343540000004,0.030119551800000005,0.02335736208000001,01:37.681925,3
8423.572221328817,1995.922968728688,12718.050258885072,15318.425878526208,6578.5894779486025,5849.463199915276,743.252642329093,3447.4980766519116,62.87278704,200.87763472000003,137.04786256,0.06715461324000001,0.05251109604000002,0.04717077768000002,01:37.935643,3
8324.32271231835,2078.272150899505,12782.339402637264,15369.697979605695,6583.56662932797,5796.838714599295,859.9211870584663,3891.946087620129,59.17327472,193.77221248000004,143.23451072000003,0.06413362488000002,0.035359772760000005,0.025991144400000006,01:38.183493,3
8184.034103439761,2192.6701675399863,12883.84552554757,15480.84606940307,6676.810494391245,5652.449365889278,961.2986795400082,3912.443340455582,58.29649616,192.60732511999998,149.72672511999997,0.023048769120000003,0.014006311799999997,0.008428689359999998,01:38.429960,3
8139.789160023859,2211.390969409301,12898.304126518415,15508.879849872916,6718.22125434943,5594.609268809583,993.2111616144329,3923.3551223460504,59.75046895999999,192.04270512000002,149.30579328000002,0.014138635679999997,0.011915496840000005,0.007769023079999998,01:38.682530,3
