CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,AccX,AccY,AccZ,GyX,GyY,GyZ,TimeStamp,label
4158.355763815929,12404.62191915269,12532.093580676368,19099.529135025674,21906.38024501949,8493.196202214789,4384.972721116571,939.4188788337614,42.51537733333332,150.67724,191.9046733333333,0.035449127999999996,0.005668117,0.004378244,33:32.153260,6
4167.160280937572,12406.731289452866,12529.406924835002,19095.686124714673,21901.98861077091,8496.873219807363,4383.876583897945,940.7307585283102,43.10136133333333,147.51536800000005,192.13866000000002,0.03689769200000001,0.023303163000000005,0.012320932000000001,33:32.299836,6
4189.018616719687,12384.593368952217,12520.7929604619,19081.304710463737,21885.97087291367,8510.392739734367,4401.152683335285,952.9712155267441,40.268088,150.17365999999996,187.99506133333333,0.276777449,0.12890592,0.03215730699999999,33:32.458242,6
4185.414374544948,12391.429306561515,12537.385498117015,19086.51696504429,21884.259626754152,8527.295026112088,4415.439345357605,942.8588991476516,26.241096,177.775948,172.54787199999993,0.14628461899999998,0.148469672,0.05516343299999998,33:32.599840,6
4163.9262865416795,12452.22884434061,12548.816706662394,19090.77060067072,21880.657139056155,8522.641247466561,4413.8538660963295,934.7649651608866,15.489917333333333,186.32765200000003,169.62914266666658,0.05738917599999998,0.08699115099999999,0.028751554000000012,33:32.762721,6
4163.10344170471,12550.415301967221,12560.98054970994,19093.350503447025,21876.81168055013,8515.733868385538,4421.879310363191,952.4851396842311,11.099106666666666,182.6062466666667,165.8039693333333,0.030012944000000003,0.053869491,0.008772763999999999,33:32.900493,6
4150.557849203227,12580.800611372491,12564.68056595317,19093.79094429356,21879.19436891837,8521.108300036905,4426.86375366513,913.6300947630415,7.246465333333336,186.03669466666668,165.2586786666666,0.017142697,0.050553256,0.008170552,33:33.052789,6
4147.196058781291,12602.784671285555,12570.057213674021,19099.243066430474,21881.913307460312,8527.652167001199,4433.177124240925,878.157066095124,4.483388000000001,186.05704133333336,165.6249186666666,0.011991343,0.013094042,0.013842737999999995,33:33.200983,6
4140.316440968158,12620.615031910036,12581.463032651316,19104.901830199644,21886.381073281696,8536.217792994856,4438.39830158447,843.265146215235,4.004223999999999,186.53315333333333,164.88531733333332,0.00952146,0.005916326,0.0038981019999999988,33:33.353329,6
4125.224358591219,12625.505527066676,12574.665816039134,19099.315156205397,21878.608776529356,8530.694946972933,4437.0968505927485,807.2141098197668,3.900456,187.0214733333333,163.99006399999996,0.011987274,0.005192043999999999,0.005387356000000001,33:33.501690,6
4105.880090610173,12617.010779027212,12565.182920090638,19086.56396628877,21864.784352558116,8520.475488894188,4433.701612282781,772.7667670900353,3.944201333333333,186.75696666666664,163.367456,0.012654590000000002,0.002990715,0.016796832,33:33.655194,6
4097.002863437412,12617.123942377433,12564.411951150756,19085.57090857718,21856.75947725053,8518.48475513975,4436.3922353429725,740.0205338281579,4.363342666666667,185.6175533333333,163.54040266666664,0.019474234000000003,0.0031697509999999997,0.004874661999999999,33:33.802148,6
4087.3104987216825,12615.009396073518,12563.955781297844,19081.89618406031,21848.610571653844,8514.541696440445,4432.351734615648,719.3289567893983,5.396953333333333,185.28692000000004,163.96869999999996,0.012919074999999997,0.005196113,0.012381967000000002,33:33.955711,6
4073.11593580417,12609.213223864435,12550.909628565907,19072.384711783663,21835.514130083844,8506.86033411188,4430.180967638543,703.8052044711732,5.197556,185.24826133333332,164.35935599999993,0.014717573000000005,0.008898903000000001,0.017256629000000002,33:34.104312,6
4065.7447381287534,12607.01456510212,12548.8388797346,19069.184492373555,21831.10269228446,8502.946021334717,4426.620331398328,678.5642616604521,4.595294666666667,184.44355066666668,165.47944,0.016760210999999994,0.007633444,0.005607082000000001,33:34.255051,6
4063.704854120204,12597.123412257271,12546.439108123526,19065.601476047363,21826.810421705104,8501.880405781767,4429.832842835254,666.9577300638792,5.689945333333333,184.9766333333333,165.284112,0.012495899000000001,0.00280761,0.009838842,33:34.404634,6
4045.7787671341257,12562.704062008004,12541.482236302685,19061.322386916694,21819.091483263597,8496.24169920275,4426.048383849402,643.6725106876311,7.050120000000001,184.25025733333328,164.8090173333333,0.01460771,0.008520486,0.020214792000000006,33:34.556605,6
4047.579210373293,12552.64233143767,12535.390266693443,19051.469300617086,21810.445001918502,8489.345569665456,4421.375086838642,629.7244478748096,4.504751999999999,183.40180133333334,164.98196400000006,0.008553038000000002,0.006079086,0.005346666,33:34.708086,6
4043.760255379507,12555.305012865514,12541.443538154655,19055.97134253499,21814.59305175527,8496.741107285505,4425.485757539595,616.2592558326369,5.722499999999998,184.19023466666667,165.84059333333335,0.010286432000000002,0.0034423739999999998,0.004809557999999999,33:34.856101,6
4035.3066894629187,12550.016948976474,12536.059823239926,19049.707113175198,21806.939338839922,8492.090665993408,4424.303932321989,602.1839926835563,6.001249333333334,185.64909066666667,164.79070533333336,0.016577106000000005,0.007763652,0.010929334,33:35.015587,6
4017.6463150435447,12537.928723446506,12529.005473758698,19039.511934958176,21796.053161216718,8482.484885315846,4419.6463754886745,586.9066450230785,5.788626666666666,183.7192093333333,165.2942853333333,0.013655563999999993,0.008980282999999999,0.013183559999999999,33:35.156747,6
4017.6925080040555,12544.906026861607,12533.913068011207,19043.40100956503,21798.475622627884,8488.49624638281,4426.592693823956,575.735002110149,4.657352,184.76706266666667,165.53844533333333,0.017724563999999998,0.0059773610000000005,0.008105448000000001,33:35.305014,6
4016.749814280556,12545.50060922782,12532.072548552645,19039.837910802387,21794.3241145956,8486.09927117898,4424.752100559727,570.2861868939736,4.512890666666666,185.250296,165.09692266666661,0.013382940999999997,0.005952946999999999,0.015547649000000004,33:35.457202,6
4013.1199512922267,12542.18640228833,12527.027463975593,19033.236847997778,21787.196276009854,8485.02309950983,4425.168843119933,556.2034813158831,4.4966133333333325,183.1647626666667,165.61779733333333,0.013732874999999997,0.003438305,0.005334459,33:35.607019,6
4013.848033132525,12546.041383126318,12533.149537406549,19040.39247354922,21794.66533026301,8496.171052617174,4433.313821844731,554.1287484204887,5.486478666666667,184.95323466666667,165.4896133333333,0.012255827999999998,0.006095361999999999,0.004007965,33:35.757981,6
4006.212493173689,12541.598898387107,12527.29338169363,19032.616939007105,21786.404025298445,8490.15704112977,4429.094847198968,545.2127958707441,5.494617333333335,185.02444799999998,165.37770666666665,0.007975239999999998,0.004956042000000001,0.006620263000000001,33:35.906150,6
