CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,AccX,AccY,AccZ,GyX,GyY,GyZ,TimeStamp,label
4257.545673416676,10310.896830621914,13105.359046791347,19723.288612654687,17966.533206810127,9092.746958543934,6421.226195307954,1335.1844422979038,37.52413653333333,153.8342288,191.6745525333333,0.008189269400000001,0.0031233643999999997,0.0042439669999999995,49:01.963875,4
4257.911131095955,10310.820692579378,13105.246863139713,19723.30842783724,17967.458553705794,9094.74541694295,6421.11959433604,1335.3470475336683,37.54570399999999,153.80655733333336,191.6635653333333,0.008394347,0.0030517499999999998,0.004162587000000001,49:01.967760,4
4258.139164672679,10310.753534954518,13105.304840333205,19723.377904078967,17967.949943254454,9095.419346158604,6421.18574034991,1334.857442287611,37.57378239999999,153.7898730666667,191.65054346666668,0.008672666599999998,0.0029557216,0.004092600200000001,49:01.971862,4
4256.820164676925,10310.487823681045,13105.48894287837,19723.278316248896,17966.89911510114,9093.029958532356,6421.99748497107,1335.3056363543392,37.63543279999999,153.75833573333335,191.61595413333336,0.009160132799999998,0.0028287688,0.003957509400000001,49:01.982756,4
4257.271891486917,10310.618854238543,13105.534915705564,19723.145432895482,17967.169501704226,9093.855150047128,6422.15278593001,1336.109106799383,37.67449839999999,153.74531386666666,191.5858410666667,0.009300106399999999,0.0028629484,0.0038972882000000006,49:01.986543,4
4257.827829216116,10309.87692505128,13104.650913967194,19722.27860858715,17967.30419552601,9095.375650274425,6422.051981692328,1337.1606842355384,37.71356399999999,153.73229200000003,191.55572800000002,0.009440079999999997,0.002897128,0.003837067000000001,49:01.987965,4
4257.782798938107,10309.61378294032,13104.468358219407,19722.075248831552,17967.388585291414,9095.868942285148,6421.506641858587,1337.2457226637723,37.75547813333333,153.72740879999998,191.5203248,0.0094791424,0.002945956,0.0038468326000000008,49:01.993270,4
4257.207807565592,10309.612030466324,13104.55234536938,19721.936320192628,17966.665650360046,9094.300308368152,6421.25266461141,1337.0139721581975,37.797392266666655,153.72252559999995,191.48492159999998,0.0095182048,0.0029947839999999995,0.0038565982,49:01.999333,4
4257.233303079079,10310.010531440532,13104.940129852455,19721.958495436233,17966.01399776181,9093.016189978727,6421.819985756441,1336.7228801870356,37.84174799999999,153.7259845333333,191.4464664,0.009550756799999999,0.0030517499999999998,0.0038696190000000004,49:01.999919,4
4258.477162453401,10310.220555606435,13104.83462658195,19721.70199010124,17965.98311509076,9093.246497261745,6421.704815676424,1336.21401876883,37.88854533333332,153.73778559999997,191.40495919999995,0.009576798399999998,0.003116853999999999,0.003885895,49:02.003794,4
4259.01722711887,10310.171204667078,13104.655460530725,19721.632390668852,17966.637703854176,9095.176252682864,6421.927683910988,1336.3664055117335,37.93534266666665,153.74958666666663,191.363452,0.009602839999999998,0.0031819579999999995,0.0039021710000000003,49:02.007781,4
4259.425874909064,10310.67662754898,13105.118436810844,19722.05782588927,17967.39538518215,9096.811837364496,6422.523503170066,1336.1761049435668,37.982546933333325,153.7646432,191.3182824,0.009584936399999999,0.0032372964000000003,0.003885895,49:02.023778,4
4259.689292952558,10311.296398563763,13105.915551179034,19722.676867037313,17967.492935984326,9096.334199660017,6423.245405852243,1335.2490764685094,38.02975119999999,153.77969973333333,191.2731128,0.0095670328,0.0032926348000000007,0.0038696189999999995,49:02.023781,4
4261.0240095315885,10312.89046516527,13107.636633608343,19724.129131979356,17968.24405931835,9096.012408265371,6423.231979553367,1333.9546508029234,38.074106933333326,153.7969944,191.23241946666667,0.0094905356,0.0033414628000000006,0.0039208884,49:02.023782,4
4262.300089639678,10314.050864497422,13108.907825493621,19725.340534639,17969.73926114448,9098.041367083943,6424.258353031173,1334.1454847224595,38.115614133333324,153.8165272,191.1962024,0.009355444800000001,0.0033837804000000004,0.0040397032,49:02.024083,4
4263.244884316018,10314.845484868594,13109.759626989553,19726.248188328245,17971.50282719273,9100.595933611265,6424.579208521079,1335.1417860127758,38.15712133333332,153.83606,191.15998533333334,0.009220354000000002,0.0034260980000000003,0.004158518,49:02.027904,4
4264.060182573393,10315.511323012131,13110.48700717611,19726.75838248768,17972.35411640514,9101.931062279871,6425.137522719772,1333.6111099390519,38.2031048,153.86128986666665,191.11603653333333,0.0090478284,0.0034277256,0.0042431532,49:02.067349,4
4264.661671386328,10316.12056030523,13111.159544781358,19727.08171621164,17972.012623784132,9101.0006228819,6425.875806023576,1332.125580432828,38.24908826666666,153.88651973333333,191.07208773333332,0.0088753028,0.0034293532000000005,0.004327788399999999,49:02.067353,4
4265.362019799244,10317.74336001789,13113.27037223842,19728.864251266954,17973.163870482203,9101.9057360839,6427.379238568423,1332.2717514989922,38.319691199999994,153.93392746666666,190.9817485333333,0.008483864999999998,0.003520498800000001,0.004418933999999999,49:02.067355,4
4265.044017760244,10317.788008865997,13113.368811153783,19729.303684128674,17974.508105928984,9104.347735655301,6428.178417485082,1332.9439235329748,38.351431999999996,153.9571226666667,190.93617199999997,0.008280415,0.0035807200000000003,0.004451485999999999,49:02.067356,4
4265.97753410893,10317.987274068271,13113.319914284366,19729.351030885955,17974.878882340014,9105.340941825136,6428.607408889773,1331.167951400552,38.38764906666666,153.9945605333333,190.88245679999997,0.008417133399999999,0.003686514,0.0045393764,49:02.067357,4
4266.266654391447,10318.907816990473,13114.499639556718,19730.18684928946,17974.904756981025,9104.738682812174,6429.110417104117,1330.757654446522,38.42386613333333,154.03199839999996,190.8287416,0.008553851800000001,0.003792307999999999,0.004627266799999999,49:02.067358,4
4266.704203109243,10320.03835993231,13115.915495734975,19731.28644031789,17975.11775419473,9103.903021512586,6429.43472774327,1331.1190599249649,38.458252,154.07045359999995,190.7780784,0.0087312602,0.0038915915999999996,0.004701322599999999,49:02.076368,4
4268.348015975106,10320.76700240592,13116.448433049916,19731.831765265706,17976.049646140593,9105.17547899131,6429.516530256095,1330.188292348085,38.490806666666664,154.1099261333333,190.7304672,0.0089493586,0.003984364799999999,0.004761543799999999,49:02.076374,4
4268.896209530609,10321.392286698916,13117.181777224268,19732.904607284443,17978.013191415892,9108.725750305692,6430.167652484128,1329.6112177321838,38.54981199999999,154.18398799999994,190.63687253333333,0.009436011,0.0042219944,0.004935696999999999,49:02.076375,4
4269.294508348767,10322.555197761767,13118.302629142861,19733.83465185824,17978.135312658585,9108.296957955325,6430.59103793171,1329.0398474093777,38.57626266666666,154.21857733333331,190.59088906666668,0.009704564999999998,0.0043668508000000005,0.005049629,49:02.076376,4
4270.308919548789,10322.865938362034,13118.73226889896,19733.954161116693,17977.451788267448,9107.043482507028,6430.963274635975,1327.6470247036823,38.60108559999999,154.2564221333333,190.55100960000001,0.009962539599999997,0.004471831,0.0051741404,49:02.079880,4
4270.994564952117,10322.635600124215,13118.454889676546,19733.559301783782,17977.25520605151,9107.641846933862,6431.31298997275,1326.8367276963581,38.624280799999994,154.29752239999996,190.51723413333332,0.010209934799999999,0.004536935000000001,0.0053092312,49:02.084047,4
