CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,AccX,AccY,AccZ,GyX,GyY,GyZ,TimeStamp,label
19340.47451266434,15705.133440554831,1678.0546325639314,4305.350029269329,4641.012188267906,19145.377343532444,21071.22072368972,8341.130826861747,86.7724293333333,172.78897999999995,158.54326133333336,0.016145792000000003,0.004886869000000001,0.013159146000000002,10:41.453842,3
19342.442388737843,15704.642971112085,1677.0177526595708,4306.3778416261985,4640.604976957814,19147.677337449877,21071.01403806489,8340.266638739904,86.75167573333331,172.746252,158.50297493333332,0.016430622000000002,0.0049617386000000005,0.013443976,10:41.459724,3
19344.46277605296,15704.801788850862,1676.1173732801403,4306.983433766727,4642.371090230004,19150.687920115917,21070.768882875367,8338.478817209501,86.73092213333331,172.703524,158.46268853333333,0.016715452,0.005036608200000001,0.013728806,10:41.463327,3
19343.027055955885,15705.165663332089,1675.8787725086663,4306.436580386857,4642.798812593211,19150.53952724556,21071.743886696004,8338.17948502014,86.70996506666665,172.67117280000002,158.43257546666666,0.0169237848,0.0051017122,0.0140063118,10:41.465684,3
19340.90186695942,15705.776364213818,1676.4765226359332,4306.095448738984,4642.400643897929,19147.084459905924,21071.533075595347,8339.078252204888,86.68880453333333,172.6491984,158.41263573333333,0.0170556204,0.0051570506,0.0142764934,10:41.469693,3
19341.338668469776,15705.670568793752,1676.8879336017542,4306.026533086653,4642.253318196752,19146.09835935084,21071.35894276394,8340.428265125574,86.66764399999998,172.62722399999998,158.39269599999997,0.017187456,0.005212389,0.014546674999999998,10:41.473783,3
19343.492646230756,15705.780032189594,1677.782020610984,4306.197473394338,4641.429906495426,19147.886265481982,21071.059896991883,8340.378824781905,86.64160026666666,172.64105973333335,158.39310293333332,0.016956336800000003,0.005440253,0.015020306600000003,10:41.477666,3
19344.680901927746,15704.589923774827,1677.6098071378333,4305.895237301447,4641.806099105664,19150.56769026599,21070.70956983,8340.213326358322,86.61555653333333,172.6548954666667,158.3935098666667,0.016725217600000005,0.005668117,0.0154939382,10:41.487567,3
19343.82135464925,15703.891755387702,1677.8002869064617,4306.006866704829,4641.6428810378975,19149.881088793936,21071.23788824817,8341.219595290346,86.5834088,172.68317733333333,158.39859653333335,0.016156371400000005,0.005782049,0.0159765216,10:41.487571,3
19341.962255409133,15704.609623074928,1677.7075227388739,4305.480909372022,4641.522890638881,19147.51487540193,21072.2702595363,8341.753268343271,86.54515706666666,172.72590533333334,158.40836293333334,0.015249798200000005,0.005782049,0.0164680568,10:41.489792,3
19341.58196091044,15704.957151410495,1677.2845043613756,4305.006604794821,4642.433962581151,19147.40032372047,21072.492404875786,8340.889712371329,86.50690533333334,172.76863333333336,158.41812933333338,0.014343225000000005,0.005782049,0.016959592000000002,10:41.506539,3
19343.139884417855,15704.248756878167,1677.1805334264718,4305.450125406368,4642.845065070143,19149.710831296736,21072.25200099788,8339.31818319747,86.45888719999999,172.81095439999999,158.47713466666664,0.013542445800000002,0.005925277800000001,0.017594356,10:41.506544,3
19344.202133515584,15702.997773461575,1676.4293129987705,4306.422323951712,4641.741577955047,19151.568110648645,21072.287880648903,8338.541929863546,86.41086906666666,172.85327546666667,158.53613999999996,0.0127416666,0.006068506600000001,0.018229119999999998,10:41.506546,3
19343.515182478128,15703.220009194687,1676.899923943591,4306.625150970118,4640.651118362755,19150.33522311572,21072.41213978464,8339.767876857337,86.3606128,172.8780984,158.60165626666665,0.011970184200000001,0.006210921600000001,0.0188410976,10:41.506547,3
19342.602718182152,15704.076921763733,1677.7218218176824,4306.450946650105,4639.913105450409,19147.646015277078,21073.178285788388,8340.37499640475,86.3081184,172.8854232,158.67368346666666,0.0112279986,0.0063525228000000005,0.0194302888,10:41.509676,3
19342.738851230522,15703.949640923105,1677.4874688877144,4306.798523741777,4639.855207917034,19146.889241485747,21072.8792301268,8341.364514509844,86.255624,172.89274799999998,158.74571066666667,0.010485813,0.006494124000000001,0.020019480000000003,10:41.513777,3
19345.299131928034,15702.421330540827,1675.8393658786533,4308.06782362127,4639.312002346446,19148.610337653034,21072.505115200882,8340.013187727414,86.19051466666664,172.90414213333332,158.847444,0.009875463,0.0066959464,0.020672147600000003,10:41.517803,3
19347.94421073891,15700.990153249651,1675.336667621504,4308.603446128008,4639.661736338333,19150.685947462625,21071.793730001227,8338.665919284342,86.12540533333332,172.91553626666663,158.94917733333332,0.009265112999999998,0.0068977688,0.021324815200000003,10:41.521882,3
19346.90276373575,15702.154376239754,1677.0726239984829,4307.3821351084935,4640.923326837629,19151.28304568197,21072.427692169826,8337.82577370184,86.07209706666663,172.90312479999997,159.0543696,0.0089200618,0.0071435364,0.021903427000000003,10:41.525773,3
19345.065700897958,15704.223595551035,1678.1564456479662,4306.19563141176,4642.7195940429765,19149.43382516121,21073.46237450094,8338.079250144137,86.03058986666666,172.86690773333333,159.16302079999997,0.008840309399999998,0.0074332491999999995,0.022407983000000003,10:41.529829,3
19347.110090735605,15702.631064292726,1675.9866648537827,4308.375938737403,4641.091888140186,19150.15147038566,21074.121647944354,8338.422004849896,85.92641493333333,172.80830933333334,159.39415893333336,0.008412250599999999,0.0084944444,0.023493592200000003,10:41.537835,3
19349.213846003684,15701.920622145779,1676.3885264449966,4308.746361193429,4641.969964883558,19152.06460883525,21073.523676600442,8337.971945269064,85.8637472,172.785928,159.5166458666667,0.008063944200000001,0.009265926800000001,0.024074645400000004,10:41.541759,3
19348.845702862363,15702.376332546568,1675.981131059111,4307.988119873549,4642.723313258626,19151.125762838074,21073.407003353674,8337.917590069526,85.80555573333334,172.7547976,159.64035360000003,0.007795390199999999,0.010143203200000003,0.0246711608,10:41.545787,3
19341.778506551826,15703.904217896943,1677.6713469376168,4306.375491970203,4644.842889950517,19149.209670129003,21074.99458963216,8334.56382432989,85.69812533333335,172.6750386666667,159.89021066666672,0.0074177869999999995,0.012109344000000001,0.025895116,10:41.553865,3
19344.849931545108,15704.085578040958,1676.9076026010034,4307.176951085925,4644.267617605339,19151.445479641174,21074.65809927389,8333.709170226815,85.62162186666666,172.6754456,159.99601333333334,0.007904439399999998,0.012931281999999999,0.0268993452,10:41.557892,3
19347.029202539936,15703.138434959339,1676.0908642836196,4308.231635489508,4643.567762861841,19153.994308897996,21074.422781893045,8331.823515999877,85.54511839999998,172.67585253333334,160.101816,0.008391091799999998,0.01375322,0.027903574400000006,10:41.563202,3
19346.01033511338,15703.223790807653,1676.8812228322308,4307.5769842159325,4645.3413049924175,19153.840477081045,21074.3547323952,8332.767713401176,85.47227733333332,172.69375759999997,160.20680480000001,0.008869606199999998,0.0145564406,0.02888501720000001,10:41.565877,3
19345.3573827268,15703.421653598658,1677.1355104102258,4308.022742748689,4646.025459656952,19150.607741433192,21074.625936280903,8334.48769896201,85.40309866666665,172.72916080000002,160.31097973333334,0.009339982599999998,0.0153409438,0.029843673600000002,10:41.569844,3
19343.795707117813,15702.723211861221,1676.1341627290385,4308.98285052265,4645.728227653162,19150.1036227413,21076.16583160114,8333.981849965856,85.33391999999999,172.76456399999998,160.4151546666667,0.009810358999999998,0.016125447,0.03080233000000001,10:41.577893,3
19344.036265066214,15702.79965268604,1674.6464596899268,4310.075043337638,4644.497583332087,19152.846735352607,21077.28827346445,8332.744504232678,85.25700959999999,172.8081058666667,160.5010176,0.0097761794,0.0161693922,0.031175050399999998,10:41.577923,3
